("麦克白（电影版）","now","113分钟","英国 法国 美国",6.8,"导演: 贾斯汀·库泽尔 演员: 迈克尔·法斯宾德 饰：麦克白 Macbeth 玛丽昂·歌迪亚 饰：麦克白夫人 Lady Macbeth Jack Madigan 肖恩·哈里斯 饰：麦克德夫 Macduff","https://p0.meituan.net/movie/4ffb38ab15cafe1c9ee21edca84e2dbb207788.jpg","https://maoyan.com/films/79204","2015-11-11法国上映","麦克白将军（迈克尔·法斯宾德MichaelFassbende","麦克白将军（迈克尔·法斯宾德MichaelFassbender饰）是苏格兰国王邓肯（大卫·休里斯DavidThewlis饰）的表弟，在外抵御外敌平反谋乱，战功赫赫，某日归国途中，遇见了三个女巫，女巫预言麦克白将会加官进爵，此言令麦克白心中蠢蠢欲动。然而，最终将要继承王位的，却是班柯将军（帕迪·康斯戴恩PaddyConsidine饰）的儿子。在妻子（玛丽昂·歌迪亚MarionCotillard饰）的怂恿之下，麦克白杀死了国王，登上了王座，为了保住王位和弑君的秘密，麦克白的双手沾满了鲜血，班柯将军、麦克德夫夫人（伊丽莎白·德比齐ElizabethDebicki饰）和她的孩子均死在了麦克白的屠刀之下，而麦克白亦在疯狂的道路上渐行渐远。"),
("红色","now","90分钟","英国",8.6,"导演: 迈克尔·格兰达吉 演员: 阿尔弗雷德·莫里纳 阿尔弗雷德·伊诺奇 导演 （1） 迈克尔·格兰达吉 演员 （2）","https://p1.meituan.net/movie/8ccdab15b6ec5d401702094c56e429ca748882.jpg","https://maoyan.com/films/1261185","2018-11-07英国上映","“我的一生中只害怕一件事，就是有一天，黑色会吞没红色。” 这","“我的一生中只害怕一件事，就是有一天，黑色会吞没红色。” 这部《红色》由著名编剧约翰·洛根（John Logan）根据美国抽象派画家马克·罗斯科（Mark Rothko）的人生经历创作，该剧如罗斯科本人的艺术哲学一样，在大块铺陈的浓烈色彩之中，引导人们去探究抽象背后的情绪与精神表达。 约翰·洛根曾凭借《角斗士》、《飞行家》、《雨果》等电影多次获得奥斯卡最佳编剧提名，这部2009年首演于伦敦丹玛尔仓库剧院、后转到纽约百老汇的舞台作品，斩获了包括最佳话剧奖、最佳导演在内的六项托尼奖。时隔9年，英国首个复排版本集结了重要首演班底，包括因此而获得托尼奖的导演迈克尔·格兰达吉（Michael Grandage）再次操刀执导，原版卡司阵容、拥有奥利弗奖托尼奖与艾美奖提名的阿尔弗雷德·莫里纳（Alfred Molina）再度出演罗斯科，对人物的理解可谓给出了教科书式的演技示范；《逍遥法外》里的新星阿尔弗雷德·伊诺克（Alfred Enoch）加盟，献上绝佳的西区首秀。 “你看到了什么？”在年轻助手的注视中和新一代艺术家的挑战下，罗斯科迎来了自我的挑战：如果在委约创作中无法平衡艺术追求与商业回报，一切还是否要继续？"),
("女王召见","now","173分钟","英国",8.9,"导演: 史蒂芬·戴德利 演员: 海伦·米伦 饰：伊丽莎白二世 Queen Elizabeth II 保罗·里特 饰：约翰·梅杰 John Major 爱德华·福克斯 饰：温斯顿·丘吉尔 Winston Churchill 理查德·麦凯布","https://p1.meituan.net/movie/a412d81462ca3f7a27b0e7b88d10b300202944.jpg","https://maoyan.com/films/332346","2013-06-13英国上映","温斯顿·丘吉尔、哈罗德·威尔逊、玛格丽特·撒切尔、约翰·梅杰","温斯顿·丘吉尔、哈罗德·威尔逊、玛格丽特·撒切尔、约翰·梅杰、大卫·卡梅伦……这些为世人所熟知的英国首相的名字，在60年来不断更迭，而英女王伊丽莎白二世始终在端坐在他们背后。人们不知道的是，60年来，伊丽莎白二世在白金汉宫的一个被称作“相约星期二”的密谈中跟12位首相进行过会面。与其他英国公共生活的会晤不同，这是女王与她的首相进行的私人会晤。关于每一次会晤的内容，谈话双方一直保持着心照不宣的共识：永不复述谈话内容给别人，甚至包括他们的家人和配偶。 然而，英国国家剧院现场呈现的《女王召见》却打破了这个沉默公约，并想象了一系列唐宁街官员和女王之间的重要会晤。从丘吉尔到卡梅伦，每个首相都曾用这些私下谈话作为传声筒和忏悔录——时而亲密，时而具有火药味。 曾经在2006年的电影《女王》中因扮演伊丽莎白二世而斩获奥斯卡奖的影后海伦·米伦，此次“驾临”伦敦西区，领衔主演剧场大作《女王召见》。从年轻的母亲到祖母，这些私人谈话记录了伊丽莎白二世时代的弧线——政客们穿过选举政治的旋转门来来去去，而只有她依然如故，等着迎接她的下一个首相。 剧作家彼得·摩根与海伦·米伦在奥斯卡影片《女王》的合作之后再次在这部西区热门剧作中聚首。而这部戏的导演由曾获奥斯卡提名的导演史蒂芬·戴德利（《舞动人生（Billy Elliot）》、《时时刻刻》）担当，其精彩程度获得了多重保障。《泰晤士报》评价其观演感受时说：“有趣、真实、善良、跌宕起伏，并充满惊喜。我爱这部剧里的每一分钟。”"),
("茶花女","now","144分钟","美国",8.8,"导演: 加里·哈勒沃尔森 演员: 狄安娜·达姆尧 饰：Violetta Valéry 胡安·迪亚哥·弗洛雷兹 饰：Alfredo Germont Peter Gelb 饰：Himself - MET general manager Metropolitan Opera Ballet","https://p0.meituan.net/moviemachine/333aa3fbb5b876e3ff583015264920a19700556.jpg","https://maoyan.com/films/1242576","2018-12-15法国上映","巴黎社交名媛薇奥莱塔因喜欢佩戴茶花，故有“茶花女”美称。她名","巴黎社交名媛薇奥莱塔因喜欢佩戴茶花，故有“茶花女”美称。她名噪一时，却并没有追求名利的世俗作风，偶然结识了年轻人阿尔弗莱德并与他相爱。可是阿尔弗莱德的父亲阿芒以坚决的态度恳求薇奥莱塔离开自己的儿子，而薇奥莱塔为了爱人将来的前途以及声誉，忍痛答应了要求后无奈回到巴黎重操旧业。阿尔弗莱德不知内情，在盛怒下当众羞辱了薇奥莱塔。受不了这样的打击，使得原本就有肺痨的薇奥莱塔生命垂危。至此，阿尔弗莱德的父亲才将实情告诉儿子，后悔不已的阿尔弗莱德赶回薇奥莱塔的身边，而这位苦难、深情的女子也在爱人的怀抱中离开了人世……"),
("曹操与杨修","now","121分钟","中国大陆",8.8,"导演: 滕俊杰 演员: 尚长荣 言兴朋 导演 （1） 滕俊杰 演员 （2）","https://p0.meituan.net/movie/3aac513c77ed612d661542a94adde615132966.jpg","https://maoyan.com/films/1224826","2018-08-30大陆上映","东汉末年，战乱连绵。汉相曹操征讨孙权刘备联军，大败于赤壁，形","东汉末年，战乱连绵。汉相曹操征讨孙权刘备联军，大败于赤壁，形成三国鼎立的局面。曹操败而不馁，招贤纳士，力图东山再起。名士杨修往投，深受赏识，且功绩卓著。然而，这两个智慧、孤傲的灵魂，却因各自既高远又卑微的双重品性，终难携手。在人性弱点的羁绊下，一个过早陨落，一个也陷入了痛苦和绝望……"),
("费加罗的婚礼","now","198分钟","美国",8.8,"导演: 加里·哈勒沃尔森 演员: Susanne Mentzer 饰：Marcellina Metropolitan Opera Ballet Marlis Petersen 饰：Susanna Amanda Majeski 饰：Countess Almaviva","https://p0.meituan.net/moviemachine/acea3c7dc59f42a982ca8da6da3babcf7719661.jpg","https://maoyan.com/films/393888","2014-10-18美国上映","伯爵府的仆人费加罗马上要和女仆苏珊娜结婚了。正当费加罗欢天喜","伯爵府的仆人费加罗马上要和女仆苏珊娜结婚了。正当费加罗欢天喜地地准备婚事时，却从苏珊娜口中得知伯爵送他们婚房乃是对苏珊娜心怀不轨，妄图实现他曾经假惺惺地宣布要放弃的对奴仆婚姻的“初夜权”。费加罗听后恍然大悟，二人决心用自己的智慧和欺世盗名的伯爵斗上一斗。与此同时，伯爵府中的老管家玛尔切利娜以一张债据作为要挟，一门心思想要嫁给费加罗。给她出主意的是老医生巴尔托洛。府中另有一名到处播撒情种的翩翩少年凯鲁比诺，一位以散布谣言为己任的音乐教师巴西利奥，还有独守空房的伯爵夫人。各路角色齐登场，贵族和平民的较量就此开始。最后，属于第三阶级的聪明勇敢的平民，终于让伯爵卸掉伪善荒淫的面具，当众出了丑。"),
("音乐剧-安娜·卡列尼娜","now","132分钟","俄罗斯",9.1,"演员: 叶卡捷琳娜·古谢娃 演员: （1） 叶卡捷琳娜·古谢娃 编剧 （1） 列夫·托尔斯泰","https://p1.meituan.net/movie/b08bb8f4fcd3e1318444aa32c36aa42644532.jpg","https://maoyan.com/films/1278229","2018-06-29韩国上映","爱情之于生命，是鲜活的热血自由奔腾，还是海市蜃楼无异饮鸩止渴","爱情之于生命，是鲜活的热血自由奔腾，还是海市蜃楼无异饮鸩止渴？列夫•托尔斯泰家喻户晓的文学巨著《安娜•卡列尼娜》在一次完美的音乐剧改编中，再度燃起观众的热情。有着92年历史的莫斯科轻歌剧院（The Moscow Operetta Theatre）以一部大胆的《安娜•卡列尼娜》站到了俄罗斯音乐剧的最前线，重写俄罗斯音乐剧票房历史。 罗曼•伊格纳提耶夫（Roman Ignatyev）作曲，被称作俄罗斯四大吟游诗人的尤里•金（Yuliy Kim）作词，将托尔斯泰一千多页的煌煌巨作删繁就简，精炼地压缩在一部剧作的时长内；古典乐、摇滚乐、流行乐、跨界音乐等快节奏的40余首乐曲，烘托出剧中人物大半生的命运浮沉和这片土地上的风起云涌；舞台上精致还原的19世纪俄国布景和200余件华丽服饰，安娜的扮演者俄罗斯功勋艺术家叶卡捷琳娜•古谢娃（Ekatelina Guseva）和沃伦斯基的扮演者谢尔盖•李（Sergey Lee），更是演出了爱情的百转千回百般模样。 这部创作于19世纪后半叶沙皇俄国时期的小说，讲述贵妇安娜•卡列尼娜无法忍受丈夫卡列宁的伪善和冷漠，在19世纪俄国上流社会的灯红酒绿中，与英俊的青年军官沃伦斯基陷入爱河的故事。原本宁静的生活从此一去不复返，他们将为此付出沉重的代价……"),
("恨世者","now","180分钟","法国",9.1,"导演: 克莱芒·埃尔维尤-莱热 演员: 伊芙·加斯克 埃里克·热诺维斯 弗洛朗丝·维亚拉 导演 （1） 克莱芒·埃尔维尤-莱热 演员","https://p0.meituan.net/moviemachine/0b510fc5729cd4ea2a64f3ef172b5b5f135450.jpg","https://maoyan.com/films/1243301","2017-02-09法国上映","在虚伪的上流社会中，坦率甚至尖刻的阿尔赛斯特显得格格不入，而","在虚伪的上流社会中，坦率甚至尖刻的阿尔赛斯特显得格格不入，而他对爱情和社会抱有的不切实际的理想主义，更使他变得像一个笑话……《恨世者》与莫里哀的《伪君子》《吝啬鬼》一样，勾勒出鲜活又辛辣的社会风俗画。以莫里哀及其作品为灵魂的法国老牌国家剧院法兰西喜剧院2017年复排《恨世者》，导演克莱芒·埃尔维尤-莱热以全新当代视角解读这部古典主义喜剧代表作，放弃原著中沙龙的舒适环境，而将构成社会缩影的八个角色放置在一个正在装修的豪宅的外部开放空间中，喻示着剧作与现实的连通。"),
("西厢记","now","137分钟","中国大陆",9.1,"导演: 夏伟亮 演员: 方亚芬 钱惠丽 张永梅 导演 （1） 夏伟亮 演员","https://p1.meituan.net/movie/17a74f424bdea913f48351fca0a7179c195085.jpg","https://maoyan.com/films/1204674","2018-06-21大陆上映","3D电影越剧《西厢记》的主要演员由上海越剧院中生代的原班人马","3D电影越剧《西厢记》的主要演员由上海越剧院中生代的原班人马出演，方亚芬、钱惠丽、张永梅、吴群均师承自经典版的前辈艺术大师。在尊重原舞台版的基础上，电影将保留原有风格与唱腔，并根据电影片长要求，在专家论证的基础上进行进一步的精炼。舞美、服饰在舞台版基础上根据电影要求进行整理、调整。"),
("这里的黎明静悄悄","now","140分钟","中国大陆",9.1,"导演: 王晓鹰 滕俊杰: 演员 徐晓英 饰：丽达 王宏尧 饰：冉卡 李欣桐 饰：丽莎","https://p0.meituan.net/movie/c34316a90857658f2f26c0a233264a3e611931.png","https://maoyan.com/films/1262740","2018大陆上映","二战时期的苏联，准尉瓦斯科夫带领着一队女兵守卫着重要铁路设施","二战时期的苏联，准尉瓦斯科夫带领着一队女兵守卫着重要铁路设施。她们中有单纯善良的丽莎、才情横溢的索妮娅、热爱幻想的嘉丽娅、聪明漂亮的冉卡、精明干练的丽达，女兵年轻的心中都怀揣着对未来和幸福的无限向往。一天，丽达在看望完儿子返回驻地的途中，在树林里发现了两名德国兵。准尉知晓情况后，判定德国兵企图毁坏铁路设施，于是立刻带领五名女兵前去拦截敌人。准尉和战士们穿过树林和沼泽，赶在黄昏前在一处山岗落脚，等待伏击敌人。然而，在寂静的黎明渐亮的天光中，十六个全副武装的德国兵突然出现在山下。敌情骤变，准尉只好派丽莎赶回驻地求援。不幸的是，身负报信任务的丽莎匆忙中陷入泥淖，命殒沼泽。孤立无援的准尉和女兵与德国兵打响了最后的战役。女兵一个接着一个，毅然决然地以自己的生命为代价赢得了这场战斗的胜利。战争结束多年以后，白发苍苍的准尉来墓地看望五位女兵，令人感伤的黎明依旧静悄悄，可曾经在那一个静悄悄的黎明，五个年轻美丽的灵魂永远沉睡在了她们热爱的土地上……"),
("悲惨世界：25周年纪念演唱会","now","178分钟","英国",9.1,"导演: Nick Morris Nick Morris: 演员 马特·卢卡斯 尼克·乔纳斯 饰：Marius Pontmercy 阿尔菲·博 饰：Jean Valjean 导演","https://p0.meituan.net/movie/314c0a72f72861a3b0996594f16be5bf110542.jpg","https://maoyan.com/films/502751","2010-10-03英国上映","《悲惨世界》是由法国音乐剧作曲家克劳德-米歇尔·勋伯格和阿兰","《悲惨世界》是由法国音乐剧作曲家克劳德-米歇尔·勋伯格和阿兰·鲍伯利（Alain Boublil）共同创作的一部音乐剧，改编自维克多·雨果的同名小说。故事以法国大革命为背景，讲述主人公冉阿让在多年前遭判重刑，假释后计划重新作人、改变社会，但却遇上种种困难。该剧于1980年在法国巴黎的Palais des Sports首次公演，原本预计上演八周，结果延长加演，共演出了16周，因之后的场地时程已被预订才不得不下档。"),
("疯王：乔治三世","now","100分钟","英国",8.7,"演员: 马克·加蒂斯 阿德里安·斯卡伯勒: Nadia Albina 饰：Fitzroy Debra Gillett 饰：Queen Charlotte David Hounslow 饰：Thurlow 演员","https://p1.meituan.net/movie/db5cf7e22938853ba17b5c88bd2141e449649.jpg","https://maoyan.com/films/1227456","2018-11-20英国上映","Multi-award-winning drama The ","Multi-award-winning drama The Madness of George III will be broadcast live to cinemas  in National Theatre Live’s first ever broadcast from Nottingham Playhouse."),
("麦克白（戏剧版）","now","100分钟","英国",7.0,"导演: 鲁弗斯·诺里斯 演员: 罗里·金奈尔 安-玛莉·杜芙 Nicholas Karimi 饰：Lennox Michael Balogun 饰：Doctor 导演","https://p1.meituan.net/movie/1b8fe7a1d53af37f8adfee2129bb422e351599.jpg","https://maoyan.com/films/1215803","2018-05-10英国上映","在2018年NT剧目计划中，由Royal National ","在2018年NT剧目计划中，由Royal National Theatre剧院制作，罗里·金奈尔和安-玛莉·杜芙（Anne-Marie Duff）主演、鲁弗斯·诺里斯执导的《麦克白》刚刚率先定档NT Live并释出海报，直播就在2018年5月10日。 Shakespeare’s most intense and terrifying tragedy  directed by Rufus Norris (The Threepenny Opera  London Road)  will see Rory Kinnear (Young Marx  Othello) and Anne-Marie Duff (Oil  Suffragette) return to the National Theatre to play Macbeth and Lady Macbeth. The ruined aftermath of a bloody civil war. Ruthlessly fighting to survive  the Macbeths are propelled towards the crown by forces of elemental darkness."),
("十八勇士","now","96分钟","中国大陆",5.2,"导演: 苑本立 演员: 宋春丽 饰：孙母 宋楚炎 饰：孙方现 侯茗皓 饰：崔所巴 祝新运","https://p1.meituan.net/moviemachine/88fbf699145b953ad5f6db77f33bb33035455.jpg","https://maoyan.com/films/1280209","2018-09-03大陆上映","影片《十八勇士》取材于抗日战争时期发生在山西省武乡县的真实故","影片《十八勇士》取材于抗日战争时期发生在山西省武乡县的真实故事。影片讲述了活跃在抗日第一线，日军统治下的武乡南关火车站，十八名我党地下工作者利用敌伪军的矛盾，为我敌后游击队提供军列信息，配合八路军破坏日军运输线，给日军造成重大损失，但因叛徒出卖一夜之间被捕，在狱中继续与敌人斗智斗勇顽强奋战，最终全部壮烈牺牲的故事。"),
("走出西柏坡","now","136分钟","中国大陆",5.2,"导演: 李歇浦 梁山: 演员 古月 饰：毛泽东 孙海英 饰：马保山 孙清 饰：纪小兰","https://p0.meituan.net/movie/54ce1def035c8ccbf0505ea606693f3f175971.jpg","https://maoyan.com/films/671","2001-12-31大陆上映","西柏坡位于河北省平山县，是中国共产党夺取全国政权前驻扎的最后","西柏坡位于河北省平山县，是中国共产党夺取全国政权前驻扎的最后一个农村根据地。周恩来、朱德、刘少奇、任弼时四位领导人和各级作战参谋，围在地图旁研究战事，等待着东北战场上的消息。我军攻克锦州的捷报传来，满屋的人一片欢腾。 天津解放了，跟随毛主席多年的警卫排长耿涛，被派去接管天津。他依依不舍地告别了毛主席，去迎接新的挑战。在海河边他遇到当年的救命恩人、带领他参加革命的老营长马宝山。在马宝山的帮助下他几经周折找到了失散多年的青梅竹马的恋人纪小兰。 天津民生煤矿的老板、大资本家宋学仁对自己何去何从举棋不定。他的二姨太太张淑芬一天晚上外出遭土匪袭击，巧遇马宝山带人巡逻救了她，张淑芬对马宝山印象颇深。 马宝山被派任“民生”的代表，因运输不畅，当时天津严重缺煤，而“民生”因缺乏资金难以开工，为商谈开工一事马宝山去宋宅未遇宋学仁，却禁不住美色的诱惑，投入了张淑芬的怀抱。 宋学仁在其弟宋学智别有用心的怂恿下，隐瞒自己藏有五千吨煤的实情，并决定变卖设备出国。工人们闻讯将工厂办公室围了起来，要求复工。 耿涛从大局考虑，为使天津经济复苏，请示“西柏坡”后，破例为“民生”办来了贷款。宋学仁听到有贷款后，惊喜万分，决定不离开本不想离开的企业，立即开工生产。 马宝山到银行提款时，遇到与宋学智串通准备携款私奔的张淑芬，张得知马手中有大笔贷款，便表示将宋学仁私藏的五千吨煤卖给马宝山，马宝山立功心切，被骗去了贷款。 耿涛闻讯令马宝山立即追回贷款，在码头边一场搏斗中，马宝山受重伤，终于夺回贷款，击毙了坚持与人民为敌的宋学智。 党的七届二中全会在西柏坡召开，中共中央决定迁址北平，迎着朝阳，毛泽东从西柏坡村中的小巷子里走出来，身后是他的战友、父老乡亲、一群活泼可爱的娃娃……从此，中国革命史翻开了新的一页，但夺取全国政权，仅仅是万里长征走完了第一步。"),
("威尔第《游吟诗人》","now","159分钟","美国",8.8,"导演: 加里·哈勒沃尔森 戴维·麦维卡尔: 演员 德米特里·赫沃罗斯托夫斯基 饰：Count Di Luna (as Dmitri Hvorostovsky) 安娜·奈瑞贝科 饰：Leonora Stefan Kocán 饰：Ferrando","https://p0.meituan.net/moviemachine/148c78875fd684f02acf8dd1faf5c6b43690309.jpg","https://maoyan.com/films/398874","2015-10-03美国上映","15世纪，西班牙封建领主残酷迫害吉普赛人，卢纳伯爵之父曾将一","15世纪，西班牙封建领主残酷迫害吉普赛人，卢纳伯爵之父曾将一个吉普赛女人当作女巫烧死。吉普赛女人的女儿阿苏茜娜为报母仇将卢纳伯爵尚在襁褓中的弟弟盗去。多年后，卢纳伯爵热恋着皇室女官莱奥诺拉，但莱奥诺拉却深深爱着游吟诗人曼里科。在卢纳伯爵与曼里科的决斗中，曼里科虽获胜却负了伤，幸被母亲阿苏茜娜救回。就在曼里科和莱奥诺拉准备举行婚礼时，卢纳伯爵抓走了阿苏茜娜，并声称要烧死她。曼里科为救母被捕，莱奥诺拉以献身给卢纳伯爵为代价，使曼里科得以被释放。但她为保清白，服下毒药死在曼里科怀中。卢纳伯爵盛怒中下令将曼里科处死，目睹行刑结束的阿苏茜娜告诉卢纳伯爵，被处死的曼里科正是他的亲弟弟……"),
("碧玉簪","now","122分钟","中国香港",8.6,"导演: 吴永刚 演员: 张慧娟 金采风 饰：李秀英 姚水娟 李宝莹 导演 （1）","https://p0.meituan.net/movie/89728f1ece13e2e032e62b5ad4ca297d267071.jpg","https://maoyan.com/films/459713","1962大陆上映","吏部尚书李廷甫（钱妙花 饰）五十寿辰之际，四方宾朋齐来贺寿。","吏部尚书李廷甫（钱妙花 饰）五十寿辰之际，四方宾朋齐来贺寿。席间好友之子王玉林（陈少春 饰）仪表不俗、才华横溢，李尚书爱之切切，遂将爱女李秀英（金采凤 饰）玉林，不日成亲。好一对郎才女貌的天仙绝配，羡煞旁人，却独独气坏一个，这便是秀英的表兄顾文友（魏凤娟 饰）。顾贪恋表妹容貌而不可得，于是在媒婆的诡计安排下，于新婚之夜撇下藏有碧玉簪的情书一封，企图拆散王李两家的联姻。玉林偶见书信，阅毕断定秀英是一败德之女。自此之后，他拒绝与秀英合房，还千方百计设法休妻。 可怜秀英这饱读诗书的大家闺秀，蒙受天大的不白之冤……"),
("老井","now","130分钟","中国大陆",7.5,"导演: 吴天明 演员: 张艺谋 饰：孙旺泉 梁玉瑾 饰：赵巧英 牛星丽 饰：万水爷 吕丽萍","https://p0.meituan.net/movie/18def039d44272bc5511f19aa6a05a5248375.jpg","https://maoyan.com/films/78837","1986大陆上映","因为家中长辈逼迫着要其做年轻寡妇段喜凤（吕丽萍 饰）家的倒插","因为家中长辈逼迫着要其做年轻寡妇段喜凤（吕丽萍 饰）家的倒插门女婿，老井村青年孙旺泉（张艺谋 饰）有心与高考落榜后回村务农的恋人赵巧英（梁玉瑾 饰）离家出走，却因父亲被炸死在井下一事不得不将计划搁浅，听命做了段喜凤的丈夫。此后，孙旺泉把全部精力放在了打井上，终用科学方法测定了老井村第一口井的井位。全村人日夜为打井奋战时，突发塌方事故，赵巧英和孙旺泉被土石封在了井下。在生命可能就此失去之际，两人按捺不住做了一次夫妻，然而，他们被人救了出来。"),
("顽主","now","100分钟","中国大陆",7.8,"导演: 米家山 演员: 张国立 饰：于观 潘虹 饰：丁小鲁 葛优 饰：杨重 梁天","https://p0.meituan.net/movie/c989043dd0439db0329b39265984418154789.jpg","https://maoyan.com/films/216833","1988大陆上映","于观（张国立 饰）、杨重（葛优 饰）和马青（梁天 饰）三人在","于观（张国立 饰）、杨重（葛优 饰）和马青（梁天 饰）三人在北京开了一家“替人排优、替人解难、替人受过”的三T公司，专门替人解难、解闷、受过。他们碰到了形形色色的怪人和怪事，啼笑皆非，但都给应付了过去，公司业务兴隆，生意火爆。 一个要与女友分手又怕看女友掉泪的人找于观求助，于观受托约见刘美萍（马晓晴 饰），十分含蓄地讲出问题并不断责备自己，泪流满面的刘美萍破涕为笑。后来，法院送来传票，勒令三T公司停业整顿，他们三人掏尽了所有的钱打发上门讨饭的顾客亲属，突然，马青说想要打人。大街上，他们肆意冲撞地些郁郁寡欢的中年人，可这些人只顾赶路，毫无反应。"),
("棋王","now","88分钟","中国大陆",7.6,"导演: 滕文骥 演员: 谢园 饰：Wang Yisheng 赵亮 饰：Tiehan 牛犇 饰：The Secretary 倪大红","https://p1.meituan.net/movie/927cbce4dd5d827e40b8737695dc3209150758.jpg","https://maoyan.com/films/253331","1988大陆上映","南方边陲小镇，绰号“钉子李”的老人自恃棋艺高超，他将老将钉在","南方边陲小镇，绰号“钉子李”的老人自恃棋艺高超，他将老将钉在棋盘上，声称无人能令他拔钉挪将，独孤求败。在那个特殊的时代，百万青年上山下乡。小镇新来的书记（牛犇 饰）输棋后愤愤不平，派下属去城里寻找擅长琴棋书画的人才。外号“棋呆子”的北京青年王一生（谢园 饰）稀里糊涂成了破坏文化大革命的现行反革命，最后被寻找他的人救了出去。他似乎对所要去的地方根本没任何想法，只要有饭有棋就一切都好。“何以解忧，惟有下棋。”呆子一心只在棋局，他将在那个陌生的所在和各路高手留下令人神往的对决…… 本片根据阿城的同名小说改编，并荣获1989年度金鸡奖最佳男演员奖（谢园）。"),
("孩子王","now","110分钟","中国大陆",7.8,"导演: 陈凯歌 演员: 谢园 饰：老杆 杨学文 饰：王福 陈绍华 饰：陈校长 徐国庆","https://p0.meituan.net/movie/c883737a002d9e75b7fba7378e333ace190254.jpg","https://maoyan.com/films/122157","1987-12-31大陆上映","十年动乱时期，群山环抱的小山丘有一所简陋得不能再简陋的学校，","十年动乱时期，群山环抱的小山丘有一所简陋得不能再简陋的学校，师资奇缺。一天，队长把一个在这里插队7年的知青叫去，派他去学校做“孩子王”，当教师。知青们得知消息后，为伙伴有了出息而高兴，热热闹闹地为他送行，从此，“孩子王”成了他的雅号。学校分配“孩子王”教初三，令他吃惊不小。只有小学程度的校长鼓励他挑起这个担子。孩子王苦恼的事真不少。学校的政治学习材料堆得像小山，可学生手里却没有一本书，只好学大批判材料。批判文章学了一篇又一篇，但孩子们连小学课本上的生字都不认得，“孩子王”感慨万端，只得从认字记事教起。 放假了，“孩子王”回队上看望大家，大家玩得很开心，他却提不起精神。临走时，一心想去学校教音乐的来娣特意把他送了很远。几个月过去了，“孩子王”和学生们相处很熟。家境贫寒的王福很想得到“孩子王”手中的字典。在一次布置作文时，他以字典做赌注，今天就能写出记叙明天劳动的作文。傍晚，他和父亲进山砍竹子，前半夜就把作文写好了。“孩子王”告诉他“要写一件事，永远在事后”的道理。王福明白输了，字典得不到了，他决心把字典全部抄下来。知青们顺路到学校看孩子王，起着哄一定要让“孩子王”给他们上课。“孩子王”一本正经地讲着“从前有座山”的故事。这故事从教室传到另一个教室的学生们耳里，朗读声循环往复，不绝于耳。晚上，王福依然就着“孩子王”的油灯抄字典，他已抄满了一大摞黄麻纸，来娣不理解，问孩子，孩子回答以后去了大队里就能抄更多的字了。“孩子王”以他独特的教学方法激起了学生们学习的兴趣，但是却违反了教学内容。他终于被上级退回队里。临走，他把唯一的一本字典留给王福，并在桌子上写道：王福，今后什么也不要抄了，字典不要抄 。"),
("托斯卡","now","141分钟","美国",7.7,"导演: 加里·哈勒沃尔森 戴维·麦维卡尔: 演员 帕特里克·卡尔菲齐 饰：A Sacristan Metropolitan Opera Chorus 饰：Chorus Emmanuel Villaume 饰：Himself - Conductor","https://p1.meituan.net/moviemachine/df1f2396090726766501e5d09a7ed04d9559501.jpg","https://maoyan.com/films/1251781","2018-01-27法国上映","画家卡瓦拉多西因掩护政治犯被捕，为使恋人能够获救，歌剧明星托","画家卡瓦拉多西因掩护政治犯被捕，为使恋人能够获救，歌剧明星托斯卡委身于警察总督斯卡皮亚。警察总督答应托斯卡进行一次假处决，托斯卡在拿到离境通行证后，趁其不备，将他刺死。黎明，卡瓦拉多西被带往刑场，谁料处决的枪支里放进了真正的子弹。卡瓦拉多西应声倒地，托斯卡绝望至极，纵身跳下高墙，一代红伶玉殒香消。"),
("沙鸥","now","84分钟","中国大陆",7.7,"导演: 张暖忻 演员: 常珊珊 饰：沙鸥 郭碧川 饰：沈大威 江韵辉 饰：妈妈 李萍","https://p1.meituan.net/movie/ea35aee7565fc3f5199b1091ae06e75f107329.jpg","https://maoyan.com/films/119402","1981大陆上映","中国女排正积极训练准备参加粉碎“四人帮”后第一个国际锦标赛。","中国女排正积极训练准备参加粉碎“四人帮”后第一个国际锦标赛。队医韩医生（卢君 饰）告诉主力队员沙鸥（常珊珊 饰），她腰部严重劳损，需要尽快休养，因此她未列入出国名单。沙鸥执意要参加出国比赛训练，母亲（江韵辉 饰）为了她的健康也劝她离队，同在国家登山队队员的未婚夫沈大威（郭碧川 饰）却支持她，她战胜伤痛坚持训练，终于获准出国参赛。沙鸥在比赛中获得银牌，在归国的轮船上沙鸥痛心的将银牌丢进了大海。不久，沈大威在攀登珠穆拉玛峰时遇雪崩遇难，事业和失去亲人双重打击，使沙鸥陷入极大的痛苦中。她慢慢的重新振作起来，担任了女排教练。数年后她培养的女排姑娘们战胜了日本女排。此时已瘫痪坐在医院轮椅上的沙鸥在电视上观看比赛......"),
